year,ncessch,school_id,school_name,leaid,lea_name,state_leaid,seasch,street_mailing,city_mailing,state_mailing,zip_mailing,street_location,city_location,state_location,zip_location,phone,fips,latitude,longitude,csa,cbsa,urban_centric_locale,county_code,school_level,school_type,school_status,lowest_grade_offered,highest_grade_offered,bureau_indian_education,title_i_status,title_i_eligible,title_i_schoolwide,charter,magnet,shared_time,virtual,teachers_fte,free_lunch,reduced_price_lunch,free_or_reduced_price_lunch,elem_cedp,high_cedp,middle_cedp,ungrade_cedp,enrollment,state_leg_district_lower,state_leg_district_upper,ncessch_num,congress_district_id,direct_certification,lunch_program
2017,170660004552,04552,Bluffs Junior High School,1706600,Scott-Morgan CUSD 2,IL-01-086-0020-26,0108600201001,PO Box 230,Bluffs,IL,62621,PO Box 230,Bluffs,IL,62621,(217)754-3815,Illinois,39.754197,-90.536285,522,27300,Rural remote,17171,Middle,Regular school,Open,7,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,4,21,0,21,No,No,Yes,No,31,17100,17050,170660004552,1718,NA,Yes under the Community Eligibility Provision (CEP)
2017,170675000350,00350,Alan B Shepard Elem School,1706750,Bourbonnais SD 53,IL-32-046-0530-02,3204605302003,325 N Convent St,Bourbonnais,IL,60914,325 N Convent St,Bourbonnais,IL,60914,(815)929-4600,Illinois,41.161495,-87.87767,176,28100,Suburb small,17091,Primary,Regular school,Open,Pre-K,4,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,34,261,35,296,Yes,No,No,No,619,17079,17040,170675000350,1702,NA,Yes participating without using any Provision or the CEP
2017,170675000351,00351,Bourbonnais Upper Grade Center,1706750,Bourbonnais SD 53,IL-32-046-0530-02,3204605301001,200 W John Casey Rd,Bourbonnais,IL,60914,200 W John Casey Rd,Bourbonnais,IL,60914,(815)929-5200,Illinois,41.166777,-87.877907,176,28100,Suburb small,17091,Middle,Regular school,Open,7,8,NA,School is eligible for Title I Schoolwide program (SWP) but provides no program,Yes,Yes,No,No,No,No,35,197,22,219,No,No,Yes,No,522,17079,17040,170675000351,1702,NA,Yes participating without using any Provision or the CEP
2017,170675000353,00353,Shabbona Elem School,1706750,Bourbonnais SD 53,IL-32-046-0530-02,3204605302002,321 N Convent St,Bourbonnais,IL,60914,321 N Convent St,Bourbonnais,IL,60914,(815)929-4700,Illinois,41.160832,-87.876378,176,28100,Suburb small,17091,Primary,Regular school,Open,Kindergarten,4,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,21,195,3,198,Yes,No,No,No,367,17079,17040,170675000353,1702,NA,Yes participating without using any Provision or the CEP
2017,170675004371,04371,Noel Levasseur Elem School,1706750,Bourbonnais SD 53,IL-32-046-0530-02,3204605302004,601 W Bethel Dr,Bourbonnais,IL,60914,601 W Bethel Dr,Bourbonnais,IL,60914,(815)929-4500,Illinois,41.170857,-87.885944,176,28100,Suburb small,17091,Primary,Regular school,Open,Kindergarten,4,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,24,134,13,147,Yes,No,No,No,386,17079,17040,170675004371,1702,NA,Yes participating without using any Provision or the CEP
2017,170675005828,05828,Liberty Intermediate School,1706750,Bourbonnais SD 53,IL-32-046-0530-02,3204605302005,1690 Career Cntr Rd,Bourbonnais,IL,60914,1690 Career Cntr Rd,Bourbonnais,IL,60914,(815)929-5000,Illinois,41.183552,-87.893583,176,28100,Suburb small,17091,Middle,Regular school,Open,5,6,NA,School is eligible for Title I Schoolwide program (SWP) but provides no program,Yes,Yes,No,No,No,No,31,217,13,230,Yes,No,No,No,539,17079,17040,170675005828,1702,NA,Yes participating without using any Provision or the CEP
2017,170684000354,00354,Braceville Elem School,1706840,Braceville SD 75,IL-24-032-0750-02,2403207502001,209 N Mitchell St,Braceville,IL,60407,209 N Mitchell St,Braceville,IL,60407,(815)237-8040,Illinois,41.226139,-88.263901,176,16980,Town fringe,17063,Primary,Regular school,Open,Kindergarten,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,11,57,6,63,Yes,No,Yes,No,117,17079,17040,170684000354,1716,NA,Yes participating without using any Provision or the CEP
2017,170688000355,00355,Bradford Grade School,1706880,Bradford CUSD 1,IL-28-088-0010-26,2808800102001,345 Silver St,Bradford,IL,61421,345 Silver St,Bradford,IL,61421,(309)897-4441,Illinois,41.175374,-89.650667,427,37900,Rural distant,17175,Primary,Regular school,Open,Pre-K,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,8,50,9,59,Yes,No,No,No,106,17073,17037,170688000355,1716,NA,Yes participating without using any Provision or the CEP
2017,170688004784,04784,Bradford Jr High School,1706880,Bradford CUSD 1,IL-28-088-0010-26,2808800101001,115 High St,Bradford,IL,61421,115 High St,Bradford,IL,61421,(309)897-4441,Illinois,41.176559,-89.649405,427,37900,Rural distant,17175,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,6,20,0,20,No,No,Yes,No,45,17073,17037,170688004784,1716,NA,Yes participating without using any Provision or the CEP
2017,170693000358,00358,Bradley East Elem School,1706930,Bradley SD 61,IL-32-046-0610-02,3204606102002,610 Liberty St,Bradley,IL,60915,610 Liberty St,Bradley,IL,60915,(815)933-2233,Illinois,41.140278,-87.854875,176,28100,Suburb small,17091,Primary,Regular school,Open,Pre-K,2,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,36,247,17,264,Yes,No,No,No,536,17079,17040,170693000358,1702,NA,Yes participating without using any Provision or the CEP
2017,170693000359,00359,Bradley West Elem School,1706930,Bradley SD 61,IL-32-046-0610-02,3204606102003,200 W State St,Bradley,IL,60915,200 W State St,Bradley,IL,60915,(815)933-2216,Illinois,41.143165,-87.879746,176,28100,Suburb small,17091,Primary,Regular school,Open,3,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,30,285,0,285,Yes,No,No,No,483,17079,17040,170693000359,1702,NA,Yes participating without using any Provision or the CEP
2017,170693000853,00853,Bradley Central Middle School,1706930,Bradley SD 61,IL-32-046-0610-02,3204606101001,260 N Wabash Ave,Bradley,IL,60915,260 N Wabash Ave,Bradley,IL,60915,(815)939-3564,Illinois,41.144462,-87.865214,176,28100,Suburb small,17091,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,36,239,0,239,No,No,Yes,No,463,17079,17040,170693000853,1702,NA,Yes participating without using any Provision or the CEP
2017,170696000360,00360,Bradley-Bourbonnais C High School,1706960,Bradley Bourbonnais CHSD 307,IL-32-046-3070-16,3204630700001,700 W North St,Bradley,IL,60915,700 W North St,Bradley,IL,60915,(815)937-3707,Illinois,41.148465,-87.869545,176,28100,Suburb small,17091,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,115,743,123,866,No,Yes,No,No,2032,17079,17040,170696000360,1702,NA,Yes participating without using any Provision or the CEP
2017,170701000362,00362,Beckemeyer Elem School,1707010,Breese ESD 12,IL-13-014-0120-04,1301401202002,PO Box 307,Beckemeyer,IL,62219,PO Box 307,Beckemeyer,IL,62219,(618)227-8242,Illinois,38.602398,-89.435957,476,41180,Town distant,17027,Primary,Regular school,Open,2,4,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,10,51,6,57,Yes,No,No,No,189,17108,17054,170701000362,1715,NA,Yes participating without using any Provision or the CEP
2017,170701000363,00363,Breese Elem School,1707010,Breese ESD 12,IL-13-014-0120-04,1301401202001,777 Memorial Dr,Breese,IL,62230,777 Memorial Dr,Breese,IL,62230,(618)526-7128,Illinois,38.612869,-89.518304,476,41180,Town distant,17027,Middle,Regular school,Open,Pre-K,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,22,124,33,157,Yes,No,Yes,No,415,17108,17054,170701000363,1715,NA,Yes participating without using any Provision or the CEP
2017,170705000364,00364,Bremen High School,1707050,Bremen CHSD 228,IL-07-016-2280-16,0701622800001,15203 Pulaski Rd,Midlothian,IL,60445,15203 Pulaski Rd,Midlothian,IL,60445,(708)371-3600,Illinois,41.615564,-87.715446,176,16980,Suburb large,17031,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,83,464,0,464,No,Yes,No,No,1405,17030,17015,170705000364,1701,NA,No
2017,170705000365,00365,Hillcrest High School,1707050,Bremen CHSD 228,IL-07-016-2280-16,0701622800003,17401 Pulaski Rd,Country Club Hill,IL,60478,17401 Pulaski Rd,Country Club Hill,IL,60478,(708)799-7000,Illinois,41.573373,-87.712022,176,16980,Suburb large,17031,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,73,573,0,573,No,Yes,No,No,1183,17038,17019,170705000365,1702,NA,No
2017,170705000366,00366,Oak Forest High School,1707050,Bremen CHSD 228,IL-07-016-2280-16,0701622800004,15201 Central Ave,Oak Forest,IL,60452,15201 Central Ave,Oak Forest,IL,60452,(708)687-0500,Illinois,41.615347,-87.754302,176,16980,Suburb large,17031,High,Regular school,Open,9,12,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,76,359,0,359,No,Yes,No,No,1290,17030,17015,170705000366,1701,NA,No
2017,170705000367,00367,Tinley Park High School,1707050,Bremen CHSD 228,IL-07-016-2280-16,0701622800002,6111 175th St,Tinley Park,IL,60477,6111 175th St,Tinley Park,IL,60477,(708)532-1900,Illinois,41.572519,-87.767074,176,16980,Suburb large,17031,High,Regular school,Open,9,12,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,64,272,0,272,No,Yes,No,No,1049,17038,17019,170705000367,1701,NA,No
2017,170717000368,00368,Bridgeview Elem School,1707170,Indian Springs SD 109,IL-07-016-1090-02,0701610902001,7800 S Thomas Ave,Bridgeview,IL,60455,7800 S Thomas Ave,Bridgeview,IL,60455,(708)496-8713,Illinois,41.749298,-87.806229,176,16980,Suburb large,17031,Primary,Regular school,Open,Kindergarten,6,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,30,283,17,300,Yes,No,No,No,416,17023,17012,170717000368,1703,NA,Yes participating without using any Provision or the CEP
2017,170717000369,00369,Frank A Brodnicki Elem School,1707170,Indian Springs SD 109,IL-07-016-1090-02,0701610902002,8641 W 75th St,Justice,IL,60458,8641 W 75th St,Justice,IL,60458,(708)496-8716,Illinois,41.753669,-87.836144,176,16980,Suburb large,17031,Primary,Regular school,Open,Kindergarten,6,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,47,424,42,466,Yes,No,No,No,699,17023,17012,170717000369,1703,NA,Yes participating without using any Provision or the CEP
2017,170717000371,00371,George T Wilkins Elem School,1707170,Indian Springs SD 109,IL-07-016-1090-02,0701610902006,8001 S 82nd Ave,Justice,IL,60458,8001 S 82nd Ave,Justice,IL,60458,(708)496-8708,Illinois,41.745105,-87.822639,176,16980,Suburb large,17031,Primary,Regular school,Open,Kindergarten,6,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,38,432,0,432,Yes,No,No,No,536,17023,17012,170717000371,1703,NA,Yes participating without using any Provision or the CEP
2017,170717000372,00372,Robina Lyle Elementary School,1707170,Indian Springs SD 109,IL-07-016-1090-02,0701610902004,7801 W 75th St,Bridgeview,IL,60455,7801 W 75th St,Bridgeview,IL,60455,(708)496-8722,Illinois,41.75399,-87.81497,176,16980,Suburb large,17031,Primary,Regular school,Open,Kindergarten,6,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,33,275,15,290,Yes,No,No,No,412,17023,17012,170717000372,1703,NA,Yes participating without using any Provision or the CEP
2017,170717004585,04585,Geo T Wilkins Jr High School,1707170,Indian Springs SD 109,IL-07-016-1090-02,0701610901006,8001 S 82nd Ave,Justice,IL,60458,8001 S 82nd Ave,Justice,IL,60458,(708)496-8708,Illinois,41.744222,-87.823343,176,16980,Suburb large,17031,Middle,Regular school,Open,7,8,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,45,384,0,384,No,No,Yes,No,582,17023,17012,170717004585,1703,NA,No
2017,170717006392,06392,Gladness V Player ECC,1707170,Indian Springs SD 109,IL-07-016-1090-02,0701610903001,8600 S Roberts Rd,Justice,IL,60458,8600 S Roberts Rd,Justice,IL,60458,(708)430-8191,Illinois,41.73513,-87.819461,176,16980,Suburb large,17031,Prekindergarten,Regular school,Open,Pre-K,Pre-K,NA,School is not eligible for either Title I Targeted Assistance or Schoolwide program,No,No,No,No,No,No,9,90,0,90,Yes,No,No,No,196,17032,17016,170717006392,1703,NA,No
2017,170720000374,00374,Brimfield Grade School,1707200,Brimfield CUSD 309,IL-48-072-3090-26,4807230902002,PO Box 380,Brimfield,IL,61517,PO Box 380,Brimfield,IL,61517,(309)446-3366,Illinois,40.84163,-89.880421,427,37900,Rural distant,17143,Primary,Regular school,Open,Pre-K,8,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,31,45,36,81,Yes,No,Yes,No,458,17073,17037,170720000374,1718,NA,Yes participating without using any Provision or the CEP
2017,170720000375,00375,Brimfield High School,1707200,Brimfield CUSD 309,IL-48-072-3090-26,4807230900003,PO Box 380,Brimfield,IL,61517,PO Box 380,Brimfield,IL,61517,(309)446-3349,Illinois,40.84163,-89.880421,427,37900,Rural distant,17143,High,Regular school,Open,9,12,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,18,43,4,47,No,Yes,No,No,241,17073,17037,170720000375,1718,NA,Yes participating without using any Provision or the CEP
2017,170729001933,01933,Old Quarry Middle Sch,1707290,Lemont-Bromberek CSD 113A,IL-07-016-113A-02,07016113A1002,16100 W 127th St,Lemont,IL,60439,16100 W 127th St,Lemont,IL,60439,(630)257-2286,Illinois,41.65477,-88.012836,176,16980,Suburb large,17031,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,45,105,16,121,No,No,Yes,No,775,17082,17041,170729001933,1703,NA,Yes participating without using any Provision or the CEP
2017,170729002507,02507,Oakwood School,1707290,Lemont-Bromberek CSD 113A,IL-07-016-113A-02,07016113A2002,1130 Kim Pl,Lemont,IL,60439,1130 Kim Pl,Lemont,IL,60439,(630)257-2286,Illinois,41.659194,-87.996047,176,16980,Suburb large,17031,Primary,Regular school,Open,Pre-K,2,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,35,98,13,111,Yes,No,No,No,706,17082,17041,170729002507,1703,NA,Yes participating without using any Provision or the CEP
2017,170729005661,05661,River Valley School,1707290,Lemont-Bromberek CSD 113A,IL-07-016-113A-02,07016113A2004,15425 E 127th St,Lemont,IL,60439,15425 E 127th St,Lemont,IL,60439,(630)257-2286,Illinois,41.658313,-87.997432,176,16980,Suburb large,17031,Primary,Regular school,Open,3,5,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,38,88,18,106,Yes,No,No,No,677,17082,17041,170729005661,1703,NA,Yes participating without using any Provision or the CEP
2017,170732000380,00380,Brook Park Elem School,1707320,Brookfield Lagrange Park SD 95,IL-06-016-0950-02,0601609502002,1214 Raymond Ave,La Grange Park,IL,60526,1214 Raymond Ave,La Grange Park,IL,60526,(708)354-3740,Illinois,41.837596,-87.856197,176,16980,Suburb large,17031,Primary,Regular school,Open,Kindergarten,5,NA,School is eligible for Title I Targeted Assistance (TAS) and provides TAS program,Yes,NA,No,No,No,No,50,134,1,135,Yes,No,No,No,760,17008,17004,170732000380,1704,NA,Yes participating without using any Provision or the CEP
2017,170732000727,00727,S E Gross  Middle School,1707320,Brookfield Lagrange Park SD 95,IL-06-016-0950-02,0601609501001,3524 Maple Ave,Brookfield,IL,60513,3524 Maple Ave,Brookfield,IL,60513,(708)485-0600,Illinois,41.826028,-87.851763,176,16980,Suburb large,17031,Middle,Regular school,Open,6,8,NA,School is eligible for Title I Targeted Assistance (TAS) but provides no program,Yes,No,No,No,No,No,31,60,0,60,No,No,Yes,No,418,17023,17012,170732000727,1704,NA,Yes participating without using any Provision or the CEP
2017,170744000382,00382,Brownstown Jr High School,1707440,Brownstown CUSD 201,IL-03-026-2010-26,0302620101001,421 S College Ave,Brownstown,IL,62418,421 S College Ave,Brownstown,IL,62418,(618)427-3839,Illinois,38.991931,-88.957495,-2,-2,Rural distant,17051,Middle,Regular school,Open,7,8,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,2,25,0,25,No,No,Yes,No,53,17107,17054,170744000382,1715,NA,Yes under the Community Eligibility Provision (CEP)
2017,170744000383,00383,Brownstown High School,1707440,Brownstown CUSD 201,IL-03-026-2010-26,0302620100003,421 S College Ave,Brownstown,IL,62418,421 S College Ave,Brownstown,IL,62418,(618)427-3839,Illinois,38.991937,-88.957317,-2,-2,Rural distant,17051,High,Regular school,Open,9,12,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,7,39,0,39,No,Yes,No,No,75,17107,17054,170744000383,1715,NA,Yes under the Community Eligibility Provision (CEP)
2017,170744004556,04556,Brownstown Elem School,1707440,Brownstown CUSD 201,IL-03-026-2010-26,0302620102001,460 W South St,Brownstown,IL,62418,460 W South St,Brownstown,IL,62418,(618)427-3368,Illinois,38.992086,-88.959595,-2,-2,Rural distant,17051,Primary,Regular school,Open,Pre-K,6,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,15,125,0,125,Yes,No,No,No,243,17107,17054,170744004556,1715,NA,Yes under the Community Eligibility Provision (CEP)
2017,170765005014,05014,PBL Eastlawn,1707650,Paxton-Buckley-Loda CUD 10,IL-09-027-0100-26,0902701002005,PO Box 50,Paxton,IL,60957,PO Box 50,Paxton,IL,60957,(217)379-2000,Illinois,40.459065,-88.093502,-2,16580,Town distant,17053,Primary,Regular school,Open,3,5,NA,School is eligible for Title I Schoolwide program (SWP) and provides Title I Schoolwide program,Yes,Yes,No,No,No,No,20,126,12,138,Yes,No,No,No,266,17106,17053,170765005014,1715,NA,Yes participating without using any Provision or the CEP
